"","Classification","Year","Period","Period_Desc_","Aggregate_Level","Is_Leaf_Code","Trade_Flow_Code","Trade_Flow","Reporter_Code","Reporter","Reporter_ISO","Partner_Code","Partner","Partner_ISO","X2nd_Partner_Code","X2nd_Partner","X2nd_Partner_ISO","Customs_Proc__Code","Customs","Mode_of_Transport_Code","Mode_of_Transport","Commodity_Code","Commodity","Qty_Unit_Code","Qty_Unit","Qty","Alt_Qty_Unit_Code","Alt_Qty_Unit","Alt_Qty","Netweight__kg_","Gross_weight__kg_","Trade_Value__US__","CIF_Trade_Value__US__","FOB_Trade_Value__US__","Flag"
"1702","H4",2015,2015,2015,6,1,2,"Export",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,769,NA,769,NA,6938,NA,NA,0
"1703","H4",2015,2015,2015,6,1,2,"Export",784,"United Arab Emirates","ARE",512,"Oman","OMN",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,697,NA,697,NA,2103,NA,NA,0
"1704","H4",2015,2015,2015,6,1,2,"Export",784,"United Arab Emirates","ARE",528,"Netherlands","NLD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,9,NA,9,NA,40,NA,NA,0
"1705","H4",2015,2015,2015,6,1,2,"Export",784,"United Arab Emirates","ARE",729,"Sudan","SDN",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,21,NA,21,NA,1240,NA,NA,0
"1706","H4",2015,2015,2015,6,1,2,"Export",784,"United Arab Emirates","ARE",826,"United Kingdom","GBR",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,42,NA,42,NA,3555,NA,NA,0
"1707","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,5849271995,NA,5849271995,NA,1496828704,NA,NA,6
"1708","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",262,"Djibouti","DJI",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,17793,NA,17793,NA,4553,NA,NA,6
"1709","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",512,"Oman","OMN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,25697,NA,25697,NA,6576,NA,NA,6
"1710","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",887,"Yemen","YEM",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,874,NA,874,NA,224,NA,NA,6
"1711","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",899,"Areas, nes","",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,5849227632,NA,5849227632,NA,1496817351,NA,NA,6
"1712","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,70823,NA,70823,NA,37172,NA,NA,0
"1713","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",262,"Djibouti","DJI",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,55059,NA,55059,NA,30749,NA,NA,0
"1714","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",400,"Jordan","JOR",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,15000,NA,15000,NA,4214,NA,NA,0
"1715","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",414,"Kuwait","KWT",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,14,NA,14,NA,1800,NA,NA,0
"1716","H2",2005,2005,2005,6,1,2,"Export",784,"United Arab Emirates","ARE",634,"Qatar","QAT",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,750,NA,750,NA,408,NA,NA,0
"1717","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,199147610,NA,199147610,NA,72029438,NA,NA,0
"1718","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",76,"Brazil","BRA",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,70359361,NA,70359361,NA,24780825,NA,NA,0
"1719","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",276,"Germany","DEU",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,35,NA,35,NA,234,NA,NA,0
"1720","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",372,"Ireland","IRL",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,919,NA,919,NA,6272,NA,NA,0
"1721","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",586,"Pakistan","PAK",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,58547337,NA,58547337,NA,21974679,NA,NA,0
"1722","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",710,"South Africa","ZAF",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,4150,NA,4150,NA,30923,NA,NA,0
"1723","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",784,"United Arab Emirates","ARE",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,70230524,NA,70230524,NA,25206986,NA,NA,0
"1724","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,5284,NA,5284,NA,29519,NA,NA,0
"1725","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,10528092383,NA,10528092383,NA,3367272247,NA,NA,0
"1726","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",56,"Belgium","BEL",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,5865368628,NA,5865368628,NA,1849289817,NA,NA,0
"1727","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",372,"Ireland","IRL",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,3249064848,NA,3249064848,NA,1057284016,NA,NA,0
"1728","H4",2015,2015,2015,6,1,2,"Export",826,"United Kingdom","GBR",528,"Netherlands","NLD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,1413658907,NA,1413658907,NA,460698414,NA,NA,0
"1729","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,9305211,NA,9305211,NA,6452075,NA,NA,0
"1730","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,179,NA,179,NA,35135,NA,NA,0
"1731","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",120,"Cameroon","CMR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,109,NA,109,NA,1608,NA,NA,0
"1732","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,121,NA,121,NA,7401,NA,NA,0
"1733","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",204,"Benin","BEN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1,NA,1,NA,1000,NA,NA,0
"1734","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",251,"France","FRA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,2642,NA,2642,NA,10618,NA,NA,0
"1735","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",276,"Germany","DEU",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,8132970,NA,8132970,NA,5131751,NA,NA,0
"1736","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",292,"Gibraltar","GIB",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,4,NA,4,NA,985,NA,NA,0
"1737","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",364,"Iran","IRN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,105,NA,105,NA,2396,NA,NA,0
"1738","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",372,"Ireland","IRL",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,3267,NA,3267,NA,6311,NA,NA,0
"1739","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",376,"Israel","ISR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,6400,NA,6400,NA,34548,NA,NA,0
"1740","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",381,"Italy","ITA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,22957,NA,22957,NA,18566,NA,NA,0
"1741","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",398,"Kazakhstan","KAZ",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,47,NA,47,NA,9207,NA,NA,0
"1742","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",480,"Mauritius","MUS",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1740,NA,1740,NA,7602,NA,NA,0
"1743","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",566,"Nigeria","NGA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,3,NA,3,NA,2915,NA,NA,0
"1744","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",579,"Norway","NOR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1068000,NA,1068000,NA,893149,NA,NA,0
"1745","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",604,"Peru","PER",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,750,NA,750,NA,4096,NA,NA,0
"1746","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",620,"Portugal","PRT",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,675,NA,675,NA,628,NA,NA,0
"1747","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",634,"Qatar","QAT",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,217,NA,217,NA,9199,NA,NA,0
"1748","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",643,"Russian Federation","RUS",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,13548,NA,13548,NA,51898,NA,NA,0
"1749","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",686,"Senegal","SEN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,10,NA,10,NA,4203,NA,NA,0
"1750","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",702,"Singapore","SGP",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,446,NA,446,NA,37539,NA,NA,0
"1751","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",710,"South Africa","ZAF",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,302,NA,302,NA,12861,NA,NA,0
"1752","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",757,"Switzerland","CHE",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,74,NA,74,NA,2563,NA,NA,0
"1753","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",784,"United Arab Emirates","ARE",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,63,NA,63,NA,1864,NA,NA,0
"1754","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",792,"Turkey","TUR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,81,NA,81,NA,8729,NA,NA,0
"1755","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",818,"Egypt","EGY",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,3,NA,3,NA,2082,NA,NA,0
"1756","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,50480,NA,50480,NA,148421,NA,NA,0
"1757","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",887,"Yemen","YEM",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,17,NA,17,NA,4800,NA,NA,0
"1758","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,8228028863,NA,8228028863,NA,3385002228,NA,NA,0
"1759","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",56,"Belgium","BEL",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,5258828869,NA,5258828869,NA,2093568734,NA,NA,0
"1760","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",372,"Ireland","IRL",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,2969199059,NA,2969199059,NA,1291427663,NA,NA,0
"1761","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",579,"Norway","NOR",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,857,NA,857,NA,4620,NA,NA,0
"1762","H3",2010,2010,2010,6,1,2,"Export",826,"United Kingdom","GBR",634,"Qatar","QAT",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,78,NA,78,NA,1210,NA,NA,0
"1763","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,5586827,NA,5586827,NA,6873302,NA,NA,0
"1764","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",208,"Denmark","DNK",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,5581709,NA,5581709,NA,6836322,NA,NA,0
"1765","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",702,"Singapore","SGP",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,6,NA,6,NA,2179,NA,NA,0
"1766","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,5112,NA,5112,NA,34801,NA,NA,0
"1767","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,1812841497,NA,1812841497,NA,1251415237,NA,NA,0
"1768","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",56,"Belgium","BEL",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,404163556,NA,404163556,NA,655316813,NA,NA,0
"1769","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",372,"Ireland","IRL",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,1294837249,NA,1294837249,NA,547040187,NA,NA,0
"1770","H2",2005,2005,2005,6,1,2,"Export",826,"United Kingdom","GBR",528,"Netherlands","NLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,113840692,NA,113840692,NA,49058237,NA,NA,0
"1771","H4",2015,2015,2015,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,39980,NA,39980,NA,30156,NA,NA,0
"1772","H4",2015,2015,2015,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",404,"Kenya","KEN",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,39980,NA,39980,NA,30156,NA,NA,0
"1773","H4",2015,2015,2015,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,14840,NA,14840,NA,22337,NA,NA,0
"1774","H4",2015,2015,2015,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",174,"Comoros","COM",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,14840,NA,14840,NA,22337,NA,NA,0
"1775","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,5907730,NA,5907730,NA,58440846,NA,NA,0
"1776","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",76,"Brazil","BRA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,44000,NA,44000,NA,55079,NA,NA,0
"1777","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",108,"Burundi","BDI",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,89000,NA,89000,NA,128679,NA,NA,0
"1778","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",174,"Comoros","COM",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,43480,NA,43480,NA,29785,NA,NA,0
"1779","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",404,"Kenya","KEN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,4914620,NA,4914620,NA,57059954,NA,NA,0
"1780","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",646,"Rwanda","RWA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,436530,NA,436530,NA,632713,NA,NA,0
"1781","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",800,"Uganda","UGA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,380100,NA,380100,NA,534636,NA,NA,0
"1782","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,60000,NA,60000,NA,46759,NA,NA,0
"1783","H3",2010,2010,2010,6,1,2,"Export",834,"United Rep. of Tanzania","TZA",404,"Kenya","KEN",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,60000,NA,60000,NA,46759,NA,NA,0
"1784","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,550575271,NA,550575271,NA,370562939,NA,NA,6
"1785","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",28,"Antigua and Barbuda","ATG",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,10958,NA,10958,NA,7375,NA,NA,6
"1786","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,19409,NA,19409,NA,13063,NA,NA,6
"1787","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",76,"Brazil","BRA",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,55591662,NA,55591662,NA,37415792,NA,NA,6
"1788","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",124,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,1483733,NA,1483733,NA,998622,NA,NA,6
"1789","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",152,"Chile","CHL",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,119721,NA,119721,NA,80578,NA,NA,6
"1790","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,15252,NA,15252,NA,10265,NA,NA,6
"1791","H4",2015,2015,2015,6,1,2,"Export",842,"USA","USA",392,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,153053691,NA,153053691,NA,103012301,NA,NA,6
