"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"5428","Senegal:SEN","Saudi Arabia:SAU",1546,1794,"SEN","SAU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5429","Senegal:SEN","South Africa:ZAF",16123,5150,"SEN","ZAF","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5430","Senegal:SEN","United Arab Emirates:ARE",1389,157,"SEN","ARE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5431","Senegal:SEN","USA:USA",1690,367,"SEN","USA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5432","Senegal:SEN","Burkina Faso:BFA",3321,444,"SEN","BFA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5433","Senegal:SEN","United Kingdom:GBR",634,135,"SEN","GBR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5434","Senegal:SEN","Mauritania:MRT",3162,500,"SEN","MRT","Coffee, not roasted, not decaffeinated",2010
"5435","Senegal:SEN","Spain:ESP",1649,480,"SEN","ESP","Coffee, not roasted, not decaffeinated",2010
"5436","Senegal:SEN","USA:USA",2877,2029,"SEN","USA","Coffee, not roasted, not decaffeinated",2010
"5437","Senegal:SEN","South Africa:ZAF",397,235,"SEN","ZAF","Coffee, not roasted, not decaffeinated",2005
"5438","Senegal:SEN","Zimbabwe:ZWE",123,40,"SEN","ZWE","Coffee, not roasted, decaffeinated",2005
"5439","Serbia:SRB","Australia:AUS",2165,270,"SRB","AUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5440","Serbia:SRB","Austria:AUT",44951,12672,"SRB","AUT","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5441","Serbia:SRB","Netherlands:NLD",3868,706,"SRB","NLD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5442","Serbia:SRB","Australia:AUS",739,96,"SRB","AUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5443","Serbia:SRB","United Arab Emirates:ARE",3414,420,"SRB","ARE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5444","Serbia:SRB","Bosnia Herzegovina:BIH",228780,75745,"SRB","BIH","Coffee, not roasted, not decaffeinated",2010
"5445","Serbia:SRB","Slovenia:SVN",46178,23589,"SRB","SVN","Coffee, not roasted, not decaffeinated",2010
"5446","Serbia:SRB","United Kingdom:GBR",5195,834,"SRB","GBR","Coffee, not roasted, not decaffeinated",2010
"5447","Serbia:SRB","Bosnia Herzegovina:BIH",351,300,"SRB","BIH","Coffee, not roasted, not decaffeinated",2005
"5448","Serbia:SRB","Switzerland:CHE",14432,13870,"SRB","CHE","Coffee, not roasted, not decaffeinated",2005
"5449","Sierra Leone:SLE","Belgium:BEL",261239,180,"SLE","BEL","Coffee, not roasted, not decaffeinated",2015
"5450","Sierra Leone:SLE","Italy:ITA",9572,786,"SLE","ITA","Coffee, not roasted, not decaffeinated",2015
"5451","Sierra Leone:SLE","Netherlands:NLD",703726,28619,"SLE","NLD","Coffee, not roasted, not decaffeinated",2015
"5452","Singapore:SGP","Australia:AUS",8750,557,"SGP","AUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5453","Singapore:SGP","Bangladesh:BGD",120754,22193,"SGP","BGD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5454","Singapore:SGP","Brunei Darussalam:BRN",35497,11690,"SGP","BRN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5455","Singapore:SGP","Myanmar:MMR",3183,27,"SGP","MMR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5456","Singapore:SGP","Cambodia:KHM",6929,14,"SGP","KHM","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5457","Singapore:SGP","China:CHN",68886,18175,"SGP","CHN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5458","Singapore:SGP","Germany:DEU",389450,75883,"SGP","DEU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5459","Singapore:SGP","China, Hong Kong SAR:HKG",224170,47942,"SGP","HKG","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5460","Singapore:SGP","Indonesia:IDN",149906,61709,"SGP","IDN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5461","Singapore:SGP","Italy:ITA",27648,469,"SGP","ITA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5462","Singapore:SGP","Japan:JPN",64337,18525,"SGP","JPN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5463","Singapore:SGP","Rep. of Korea:KOR",19086,4005,"SGP","KOR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5464","Singapore:SGP","Lebanon:LBN",788767,178023,"SGP","LBN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5465","Singapore:SGP","China, Macao SAR:MAC",50056,13318,"SGP","MAC","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5466","Singapore:SGP","Malaysia:MYS",1852952,524728,"SGP","MYS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5467","Singapore:SGP","Other Asia, nes:",7844,706,"SGP","","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5468","Singapore:SGP","Netherlands:NLD",1569681,287294,"SGP","NLD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5469","Singapore:SGP","Philippines:PHL",519383,97860,"SGP","PHL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5470","Singapore:SGP","Qatar:QAT",1819,1,"SGP","QAT","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5471","Singapore:SGP","India:IND",7893,1140,"SGP","IND","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5472","Singapore:SGP","Viet Nam:VNM",46564,7608,"SGP","VNM","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5473","Singapore:SGP","Thailand:THA",417554,92254,"SGP","THA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5474","Singapore:SGP","USA:USA",6612466,1211230,"SGP","USA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"5475","Singapore:SGP","Angola:AGO",10,2,"SGP","AGO","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5476","Singapore:SGP","Bangladesh:BGD",7158,1617,"SGP","BGD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5477","Singapore:SGP","Brunei Darussalam:BRN",47898,13742,"SGP","BRN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5478","Singapore:SGP","China, Hong Kong SAR:HKG",314,24,"SGP","HKG","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5479","Singapore:SGP","Indonesia:IDN",64601,10064,"SGP","IDN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5480","Singapore:SGP","Malaysia:MYS",30917,6308,"SGP","MYS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5481","Singapore:SGP","Other Asia, nes:",457174,73285,"SGP","","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5482","Singapore:SGP","Thailand:THA",42644,4512,"SGP","THA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5483","Singapore:SGP","United Arab Emirates:ARE",259037,36000,"SGP","ARE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"5484","Singapore:SGP","Australia:AUS",76396,18000,"SGP","AUS","Coffee, not roasted, not decaffeinated",2010
"5485","Singapore:SGP","Bangladesh:BGD",220,300,"SGP","BGD","Coffee, not roasted, not decaffeinated",2010
"5486","Singapore:SGP","Brunei Darussalam:BRN",72863,33319,"SGP","BRN","Coffee, not roasted, not decaffeinated",2010
"5487","Singapore:SGP","Myanmar:MMR",1528,180,"SGP","MMR","Coffee, not roasted, not decaffeinated",2010
"5488","Singapore:SGP","China:CHN",688856,196999,"SGP","CHN","Coffee, not roasted, not decaffeinated",2010
"5489","Singapore:SGP","Germany:DEU",704687,185698,"SGP","DEU","Coffee, not roasted, not decaffeinated",2010
"5490","Singapore:SGP","China, Hong Kong SAR:HKG",342800,94727,"SGP","HKG","Coffee, not roasted, not decaffeinated",2010
"5491","Singapore:SGP","Indonesia:IDN",74021,10068,"SGP","IDN","Coffee, not roasted, not decaffeinated",2010
"5492","Singapore:SGP","Italy:ITA",42331,1214,"SGP","ITA","Coffee, not roasted, not decaffeinated",2010
"5493","Singapore:SGP","Japan:JPN",579348,209275,"SGP","JPN","Coffee, not roasted, not decaffeinated",2010
"5494","Singapore:SGP","Rep. of Korea:KOR",24731,15000,"SGP","KOR","Coffee, not roasted, not decaffeinated",2010
"5495","Singapore:SGP","Malaysia:MYS",1791535,715831,"SGP","MYS","Coffee, not roasted, not decaffeinated",2010
"5496","Singapore:SGP","Malta:MLT",50703,19200,"SGP","MLT","Coffee, not roasted, not decaffeinated",2010
"5497","Singapore:SGP","Mauritius:MUS",21984,5019,"SGP","MUS","Coffee, not roasted, not decaffeinated",2010
"5498","Singapore:SGP","Other Asia, nes:",84025,15950,"SGP","","Coffee, not roasted, not decaffeinated",2010
"5499","Singapore:SGP","Oman:OMN",353078,107255,"SGP","OMN","Coffee, not roasted, not decaffeinated",2010
"5500","Singapore:SGP","Netherlands:NLD",3883996,825159,"SGP","NLD","Coffee, not roasted, not decaffeinated",2010
"5501","Singapore:SGP","Philippines:PHL",401636,162084,"SGP","PHL","Coffee, not roasted, not decaffeinated",2010
"5502","Singapore:SGP","Seychelles:SYC",441,66,"SGP","SYC","Coffee, not roasted, not decaffeinated",2010
"5503","Singapore:SGP","Viet Nam:VNM",14880,3620,"SGP","VNM","Coffee, not roasted, not decaffeinated",2010
"5504","Singapore:SGP","Switzerland:CHE",2047,240,"SGP","CHE","Coffee, not roasted, not decaffeinated",2010
"5505","Singapore:SGP","Thailand:THA",188542,32048,"SGP","THA","Coffee, not roasted, not decaffeinated",2010
"5506","Singapore:SGP","Turkey:TUR",31327,19200,"SGP","TUR","Coffee, not roasted, not decaffeinated",2010
